year,gender,name,rank,freq,prop
1883,F,Ethel,19,1132,0.0146900426945587
1883,F,Carrie,20,1108,0.0143785930261228
1883,F,Maude,21,1096,0.0142228681919049
1883,F,Mabel,22,1086,0.0140930974967233
1883,F,Cora,23,1081,0.0140282121491325
1883,F,Gertrude,24,923,0.011977835165263
1883,F,Lillian,25,907,0.0117702020529724
1883,F,Jennie,26,904,0.0117312708444179
1883,F,Hattie,27,895,0.0116144772187545
1883,F,Pearl,28,886,0.011497683593091
1883,F,Mattie,29,883,0.0114587523845365
1883,F,Edith,30,881,0.0114327982455002
1883,F,Eva,31,879,0.0114068441064639
1883,F,Rose,32,877,0.0113808899674276
1883,F,Julia,33,875,0.0113549358283912
1883,F,Helen,34,862,0.0111862339246551
1883,F,Catherine,35,853,0.0110694402989917
1883,F,Myrtle,36,851,0.0110434861599554
1883,F,Louise,37,847,0.0109915778818827
1883,F,Lillie,38,837,0.0108618071867011
1883,F,Jessie,39,833,0.0108098989086285
1883,F,Edna,40,823,0.0106801282134468
1883,F,Lena,41,800,0.0103816556145291
1883,F,Lula,42,790,0.0102518849193475
1883,F,Ada,43,778,0.0100961600851296
1883,F,Frances,44,710,0.0092137193578946
1883,F,Josephine,45,697,0.0090450174541585
1883,F,Fannie,46,696,0.00903204038464034
1883,F,Lucy,47,663,0.00860379709054101
1883,F,Maggie,48,663,0.00860379709054101
1883,F,Daisy,49,659,0.00855188881246837
1883,F,Dora,50,640,0.0083053244916233
1883,F,Agnes,51,623,0.00808471430981456
1883,F,Marie,52,622,0.0080717372402964
1883,F,Blanche,53,610,0.00791601240607846
1883,F,Nora,54,589,0.00764349394619707
1883,F,Katherine,55,583,0.0075656315290881
1883,F,May,56,532,0.00690380098366187
1883,F,Mamie,57,531,0.00689082391414371
1883,F,Stella,58,529,0.00686486977510739
1883,F,Effie,59,507,0.00657937424570783
1883,F,Rosa,60,507,0.00657937424570783
1883,F,Ellen,61,500,0.0064885347590807
1883,F,Lizzie,62,496,0.00643662648100806
1883,F,Nettie,63,494,0.00641067234197174
1883,F,Elsie,64,479,0.00621601629919932
1883,F,Della,65,453,0.00587861249172712
1883,F,Susie,66,436,0.00565800230991837
1883,F,Maud,67,425,0.0055152545452186
1883,F,Sadie,68,425,0.0055152545452186
1883,F,Mae,69,423,0.00548930040618228
1883,F,Nancy,70,412,0.0053465526414825
1883,F,Sallie,71,409,0.00530762143292802
1883,F,Flora,72,387,0.00502212590352847
1883,F,Ruth,73,387,0.00502212590352847
1883,F,Lydia,74,378,0.00490533227786501
1883,F,Lottie,75,372,0.00482746986075604
1883,F,Addie,76,362,0.00469769916557443
1883,F,Katie,77,361,0.00468472209605627
1883,F,Alma,78,359,0.00465876795701995
1883,F,Etta,79,352,0.00456792847039282
1883,F,Emily,80,342,0.0044381577752112
1883,F,Harriet,81,341,0.00442518070569304
1883,F,Viola,82,331,0.00429541001051143
1883,F,Georgia,83,325,0.00421754759340246
1883,F,Susan,84,322,0.00417861638484797
1883,F,Caroline,85,321,0.00416563931532981
1883,F,Nannie,86,305,0.00395800620303923
1883,F,Lulu,87,302,0.00391907499448475
1883,F,Mollie,88,301,0.00390609792496658
1883,F,Kate,89,294,0.00381525843833945
1883,F,Olive,90,294,0.00381525843833945
1883,F,Charlotte,91,291,0.00377632722978497
1883,F,Kathryn,92,290,0.00376335016026681
1883,F,Amanda,93,287,0.00372441895171232
1883,F,Eliza,94,274,0.00355571704797623
1883,F,Willie,95,264,0.00342594635279461
1883,F,Amelia,96,262,0.00339999221375829
1883,F,Belle,97,262,0.00339999221375829
1883,F,Esther,98,260,0.00337403807472197
1883,F,Irene,99,260,0.00337403807472197
1883,F,Ollie,100,249,0.00323129031002219
1883,M,John,1,8894,0.106303635885545
1883,M,William,2,8387,0.100243826644037
1883,M,James,3,5224,0.0624387445318289
1883,M,Charles,4,4826,0.0576817345158129
1883,M,George,5,4736,0.0566060287332967
1883,M,Frank,6,2986,0.0356895274065929
1883,M,Joseph,7,2515,0.0300600004780915
1883,M,Henry,8,2383,0.0284822986637344
1883,M,Robert,9,2334,0.0278966366265867
1883,M,Thomas,10,2316,0.0276814954700834
1883,M,Edward,11,2250,0.0268926445629049
1883,M,Harry,12,2110,0.0252193244567686
1883,M,Walter,13,1705,0.0203786484354457
1883,M,Arthur,14,1591,0.0190160877775919
1883,M,Fred,15,1502,0.0179523342815481
1883,M,Albert,16,1496,0.0178806205627136
1883,M,Samuel,17,937,0.0111992924246408
1883,M,Clarence,18,837,0.0100040637774006
1883,M,Louis,19,796,0.00951402003203213
1883,M,David,20,735,0.00878493055721559
1883,M,Richard,21,649,0.00775703392058901
1883,M,Charlie,22,643,0.0076853202017546
1883,M,Ernest,23,641,0.00766141562880979
1883,M,Andrew,24,623,0.00744627447230655
1883,M,Daniel,25,615,0.00735065618052733
1883,M,Joe,26,607,0.00725503788874812
1883,M,Oscar,27,607,0.00725503788874812
1883,M,Jesse,28,584,0.00698013529988287
1883,M,Will,29,576,0.00688451700810365
1883,M,Roy,30,556,0.00664547127865561
1883,M,Benjamin,31,508,0.0060717615279803
1883,M,Carl,32,480,0.00573709750675304
1883,M,Sam,33,476,0.00568928836086343
1883,M,Willie,34,474,0.00566538378791863
1883,M,Alfred,35,457,0.00546219491788779
1883,M,Peter,36,450,0.00537852891258098
1883,M,Frederick,37,438,0.00523510147491215
1883,M,Lewis,38,431,0.00515143546960534
1883,M,Howard,39,429,0.00512753089666053
1883,M,Elmer,40,423,0.00505581717782612
1883,M,Herbert,41,422,0.00504386489135372
1883,M,Earl,42,389,0.00464943943776444
1883,M,Lee,43,388,0.00463748715129204
1883,M,Tom,44,386,0.00461358257834724
1883,M,Ralph,45,385,0.00460163029187484
1883,M,Martin,46,377,0.00450601200009562
1883,M,Herman,47,359,0.00429087084359238
1883,M,Paul,48,358,0.00427891855711998
1883,M,Jacob,49,356,0.00425501398417517
1883,M,Clyde,50,336,0.00401596825472713
1883,M,Eugene,51,325,0.00388449310353071
1883,M,Jim,52,322,0.0038486362441135
1883,M,Harvey,53,318,0.00380082709822389
1883,M,Claude,54,315,0.00376497023880668
1883,M,Michael,55,307,0.00366935194702747
1883,M,Ben,56,306,0.00365739966055506
1883,M,Edwin,57,299,0.00357373365524825
1883,M,Edgar,58,292,0.00349006764994143
1883,M,Chester,59,290,0.00346616307699663
1883,M,Francis,60,285,0.00340640164463462
1883,M,Lawrence,61,282,0.00337054478521741
1883,M,Bert,62,273,0.00326297420696579
1883,M,Charley,63,254,0.00303588076399015
1883,M,Ed,64,247,0.00295221475868334
1883,M,Jack,65,242,0.00289245332632133
1883,M,Otto,66,240,0.00286854875337652
1883,M,Ira,67,239,0.00285659646690412
1883,M,Raymond,68,233,0.00278488274806971
1883,M,Luther,69,229,0.0027370736021801
1883,M,Isaac,70,227,0.00271316902923529
1883,M,Guy,71,224,0.00267731216981809
1883,M,Oliver,72,219,0.00261755073745608
1883,M,Floyd,73,217,0.00259364616451127
1883,M,Hugh,74,215,0.00256974159156647
1883,M,Patrick,75,213,0.00254583701862166
1883,M,Homer,76,210,0.00250998015920446
1883,M,August,77,209,0.00249802787273205
1883,M,Ray,78,202,0.00241436186742524
1883,M,Leonard,79,200,0.00239045729448043
1883,M,Alexander,80,187,0.00223507757033921
1883,M,Theodore,81,185,0.0022111729973944
1883,M,Allen,82,175,0.00209165013267038
1883,M,Horace,83,167,0.00199603184089116
1883,M,Archie,84,166,0.00198407955441876
1883,M,Philip,85,166,0.00198407955441876
1883,M,Sidney,86,165,0.00197212726794636
1883,M,Marion,87,163,0.00194822269500155
1883,M,Julius,88,160,0.00191236583558435
1883,M,Jessie,89,151,0.00180479525733273
1883,M,Milton,90,149,0.00178089068438792
1883,M,Warren,91,146,0.00174503382497072
1883,M,Anthony,92,143,0.00170917696555351
1883,M,Everett,93,143,0.00170917696555351
1883,M,Leroy,94,143,0.00170917696555351
1883,M,Leo,95,142,0.00169722467908111
1883,M,Bernard,96,141,0.00168527239260871
1883,M,Leon,97,140,0.0016733201061363
1883,M,Stephen,98,140,0.0016733201061363
1883,M,Emil,99,139,0.0016613678196639
1883,M,Clifford,100,138,0.0016494155331915
1884,F,Anna,1,3860,0.04412487568445
1884,F,Emma,2,2587,0.0295728117605368
1884,F,Elizabeth,3,2549,0.0291384217926588
1884,F,Minnie,4,2243,0.0256404394197465
1884,F,Margaret,5,2143,0.0244973079253307
1884,F,Ida,6,1882,0.0215137347249054
1884,F,Clara,7,1852,0.0211707952765807
1884,F,Bertha,8,1789,0.0204506224350987
1884,F,Annie,9,1739,0.0198790566878908
1884,F,Alice,10,1732,0.0197990374832817
1884,F,Florence,11,1570,0.0179471644623281
1884,F,Grace,12,1525,0.017432755289841
1884,F,Sarah,13,1518,0.0173527360852319
1884,F,Bessie,14,1451,0.0165868379839733
1884,F,Martha,15,1443,0.01649538746442
1884,F,Nellie,16,1417,0.0161981732758719
1884,F,Ethel,17,1386,0.015843802512603
1884,F,Ella,18,1374,0.0157066267332731
1884,F,Mabel,19,1270,0.0145177699790807
1884,F,Laura,20,1246,0.0142434184204209
1884,F,Carrie,21,1245,0.0142319871054767
1884,F,Cora,22,1244,0.0142205557905326
1884,F,Maude,23,1225,0.0140033608065936
1884,F,Pearl,24,1138,0.0130088364064518
1884,F,Lillian,25,1109,0.0126773282730713
1884,F,Edith,26,1104,0.0126201716983505
1884,F,Gertrude,27,1063,0.01215148778564
1884,F,Jennie,28,1063,0.01215148778564
1884,F,Rose,29,1060,0.0121171938408075
1884,F,Mattie,30,1007,0.0115113341487671
1884,F,Hattie,31,993,0.0113512957395489
1884,F,Helen,32,986,0.0112712765349398
1884,F,Myrtle,33,979,0.0111912573303307
1884,F,Louise,34,962,0.01099692497628
1884,F,Edna,35,957,0.0109397684015592
1884,F,Julia,36,935,0.0106882794727878
1884,F,Eva,37,929,0.0106196915831228
1884,F,Lula,38,916,0.0104710844888488
1884,F,Lillie,39,911,0.010413927914128
1884,F,Lena,40,906,0.0103567713394072
1884,F,Jessie,41,888,0.0101510076704123
1884,F,Catherine,42,874,0.00999096926119412
1884,F,Ada,43,854,0.00976234296231096
1884,F,Josephine,44,800,0.00914505195532642
1884,F,Frances,45,789,0.00901930749094068
1884,F,Lucy,46,787,0.00899644486105237
1884,F,Maggie,47,749,0.00856205489317436
1884,F,Marie,48,746,0.00852776094834189
1884,F,Fannie,49,738,0.00843631042878862
1884,F,Dora,50,720,0.00823054675979378
1884,F,Blanche,51,711,0.00812766492529636
1884,F,Agnes,52,703,0.00803621440574309
1884,F,Daisy,53,685,0.00783045073674825
1884,F,Katherine,54,671,0.00767041232753004
1884,F,Nora,55,648,0.0074074920838144
1884,F,Mamie,56,609,0.00696167080099224
1884,F,Rosa,57,607,0.00693880817110392
1884,F,Ellen,58,597,0.00682449502166234
1884,F,Stella,59,584,0.00667588792738829
1884,F,May,60,564,0.00644726162850513
1884,F,Effie,61,558,0.00637867373884018
1884,F,Elsie,62,549,0.00627579190434276
1884,F,Mae,63,542,0.00619577269973365
1884,F,Della,64,541,0.00618434138478949
1884,F,Lizzie,65,523,0.00597857771579465
1884,F,Nettie,66,522,0.00596714640085049
1884,F,Nancy,67,520,0.00594428377096217
1884,F,Sallie,68,494,0.00564706958241407
1884,F,Alma,69,480,0.00548703117319585
1884,F,Sadie,70,466,0.00532699276397764
1884,F,Maud,71,461,0.00526983618925685
1884,F,Susie,72,455,0.0052012482995919
1884,F,Ruth,73,442,0.00505264120531785
1884,F,Etta,74,423,0.00483544622137885
1884,F,Lottie,75,397,0.00453823203283074
1884,F,Flora,76,393,0.0044925067730541
1884,F,Caroline,77,380,0.00434389967878005
1884,F,Mollie,78,374,0.0042753117891151
1884,F,Lydia,79,369,0.00421815521439431
1884,F,Emily,80,364,0.00416099863967352
1884,F,Viola,81,362,0.00413813600978521
1884,F,Katie,82,360,0.00411527337989689
1884,F,Olive,83,360,0.00411527337989689
1884,F,Addie,84,356,0.00406954812012026
1884,F,Charlotte,85,344,0.00393237234079036
1884,F,Kate,86,344,0.00393237234079036
1884,F,Kathryn,87,344,0.00393237234079036
1884,F,Lulu,88,344,0.00393237234079036
1884,F,Georgia,89,341,0.00389807839595789
1884,F,Harriet,90,339,0.00387521576606957
1884,F,Amanda,91,337,0.00385235313618125
1884,F,Willie,92,332,0.00379519656146046
1884,F,Susan,93,326,0.00372660867179552
1884,F,Irene,94,324,0.0037037460419072
1884,F,Amelia,95,315,0.00360086420740978
1884,F,Nannie,96,314,0.00358943289246562
1884,F,Jane,97,295,0.00337223790852662
1884,F,Esther,98,291,0.00332651264874999
1884,F,Belle,99,286,0.0032693560740292
1884,F,Eliza,100,280,0.00320076818436425
1884,M,John,1,9388,0.103543736971555
1884,M,William,2,8897,0.0981283157047217
1884,M,James,3,5693,0.0627902103301091
1884,M,George,4,4961,0.0547167106003287
1884,M,Charles,5,4802,0.0529630405770567
1884,M,Frank,6,3218,0.0354925165716303
1884,M,Joseph,7,2708,0.0298675372517013
1884,M,Thomas,8,2572,0.0283675427663869
1884,M,Henry,9,2474,0.0272866643872633
1884,M,Robert,10,2469,0.0272315175311855
1884,M,Edward,11,2439,0.0269006363947191
1884,M,Harry,12,2323,0.0256212293337157
1884,M,Walter,13,1902,0.0209778640519704
1884,M,Arthur,14,1690,0.0186396373542744
1884,M,Fred,15,1638,0.018066110051066
1884,M,Albert,16,1435,0.0158271476943099
1884,M,Samuel,17,945,0.0104227557986919
1884,M,Clarence,18,889,0.00980511101062129
1884,M,Louis,19,886,0.00977202289697464
1884,M,Grover,20,802,0.0088455557148687
1884,M,David,21,761,0.00839335149503127
1884,M,Joe,22,759,0.00837129275260017
1884,M,Richard,23,749,0.0082609990404447
1884,M,Charlie,24,746,0.00822791092679806
1884,M,Ernest,25,690,0.00761026613872743
1884,M,Roy,26,680,0.00749997242657196
1884,M,Jesse,27,670,0.00738967871441649
1884,M,Will,28,650,0.00716909129010555
1884,M,Andrew,29,616,0.00679409266877695
1884,M,Oscar,30,615,0.00678306329756141
1884,M,Willie,31,578,0.00637497656258617
1884,M,Daniel,32,573,0.00631982970650843
1884,M,Sam,33,533,0.00587865485788655
1884,M,Peter,34,524,0.00577939051694663
1884,M,Elmer,35,523,0.00576836114573108
1884,M,Carl,36,521,0.00574630240329999
1884,M,Alfred,37,520,0.00573527303208444
1884,M,Benjamin,38,509,0.00561394994871342
1884,M,Lewis,39,477,0.00526101006981592
1884,M,Earl,40,464,0.00511762824401381
1884,M,Ralph,41,464,0.00511762824401381
1884,M,Frederick,42,454,0.00500733453185834
1884,M,Lee,43,435,0.00479777647876295
1884,M,Howard,44,432,0.0047646883651163
1884,M,Paul,45,422,0.00465439465296083
1884,M,Herbert,46,421,0.00464336528174529
1884,M,Tom,47,394,0.00434557225892552
1884,M,Herman,48,385,0.0042463079179856
1884,M,Martin,49,385,0.0042463079179856
1884,M,Jacob,50,381,0.00420219043312341
1884,M,Michael,51,373,0.00411395546339903
1884,M,Ben,52,367,0.00404777923610575
1884,M,Harvey,53,358,0.00394851489516583
1884,M,Claude,54,353,0.00389336803908809
1884,M,Jim,55,346,0.00381616244057926
1884,M,Clyde,56,345,0.00380513306936372
1884,M,Francis,57,340,0.00374998621328598
1884,M,Chester,58,338,0.00372792747085489
1884,M,Eugene,59,321,0.00354042816019059
1884,M,Ed,60,314,0.00346322256168176
1884,M,Edwin,61,308,0.00339704633438848
1884,M,Raymond,62,299,0.00329778199344855
1884,M,Charley,63,290,0.00319851765250863
1884,M,Edgar,64,290,0.00319851765250863
1884,M,Otto,65,288,0.00317645891007754
1884,M,Ira,66,284,0.00313234142521535
1884,M,Bert,67,280,0.00308822394035316
1884,M,Jack,68,274,0.00302204771305988
1884,M,Luther,69,273,0.00301101834184433
1884,M,Floyd,70,263,0.00290072462968886
1884,M,Lawrence,71,262,0.00288969525847331
1884,M,Guy,72,260,0.00286763651604222
1884,M,Hugh,73,246,0.00271322531902456
1884,M,Oliver,74,245,0.00270219594780902
1884,M,Isaac,75,243,0.00268013720537792
1884,M,Alexander,76,236,0.00260293160686909
1884,M,Ray,77,232,0.0025588141220069
1884,M,Patrick,78,222,0.00244852040985143
1884,M,Homer,79,216,0.00238234418255815
1884,M,August,80,213,0.00234925606891151
1884,M,Theodore,81,211,0.00232719732648042
1884,M,Archie,82,206,0.00227205047040268
1884,M,Leonard,83,206,0.00227205047040268
1884,M,Leo,84,192,0.00211763927338502
1884,M,Harold,85,191,0.00210660990216948
1884,M,Marion,86,184,0.00202940430366065
1884,M,Allen,87,182,0.00200734556122955
1884,M,Anthony,88,179,0.00197425744758291
1884,M,Eddie,89,179,0.00197425744758291
1884,M,Jessie,90,177,0.00195219870515182
1884,M,Emil,91,175,0.00193013996272073
1884,M,Cleveland,92,174,0.00191911059150518
1884,M,Stephen,93,165,0.00181984625056526
1884,M,Warren,94,164,0.00180881687934971
1884,M,Julius,95,162,0.00178675813691861
1884,M,Philip,96,161,0.00177572876570307
1884,M,Dave,97,159,0.00175367002327197
1884,M,Horace,98,154,0.00169852316719424
1884,M,Leroy,99,154,0.00169852316719424
1884,M,Dan,100,151,0.0016654350535476
1885,F,Anna,1,3994,0.0444716623983966
1885,F,Emma,2,2728,0.0303752366106224
1885,F,Elizabeth,3,2582,0.0287495824518428
1885,F,Margaret,4,2204,0.0245406970270571
1885,F,Minnie,5,2178,0.024251196971384
1885,F,Clara,6,1910,0.0212671194744461
1885,F,Bertha,7,1860,0.0207103885981517
1885,F,Ida,8,1854,0.0206435808929963
1885,F,Annie,9,1703,0.0189622536465872
1885,F,Alice,10,1681,0.0187172920610177
1885,F,Florence,11,1667,0.0185614074156553
1885,F,Bessie,12,1588,0.0176817726311101
1885,F,Grace,13,1575,0.0175370226032736
1885,F,Ethel,14,1495,0.0166462532012025
1885,F,Nellie,15,1432,0.0159447722970716
1885,F,Martha,16,1425,0.0158668299743904
1885,F,Sarah,17,1424,0.0158556953568645
1885,F,Ella,18,1395,0.0155327914486137
1885,F,Mabel,19,1349,0.0150205990424229
1885,F,Laura,20,1325,0.0147533682218016
1885,F,Carrie,21,1283,0.0142857142857143
1885,F,Cora,22,1253,0.0139516757599376
1885,F,Maude,23,1222,0.0136065026166351
1885,F,Rose,24,1164,0.0129606948001336
1885,F,Pearl,25,1146,0.0127602716846676
1885,F,Lillian,26,1143,0.01272686783209
1885,F,Helen,27,1134,0.012626656274357
1885,F,Gertrude,28,1086,0.0120921946331144
1885,F,Edna,29,1077,0.0119919830753814
1885,F,Edith,30,1071,0.011925175370226
1885,F,Julia,31,1062,0.011824963812493
1885,F,Jennie,32,1045,0.0116356753145529
1885,F,Myrtle,33,1026,0.0114241175815611
1885,F,Mattie,34,1014,0.0112905021712504
1885,F,Hattie,35,1008,0.0112236944660951
1885,F,Lillie,36,979,0.0109007905578443
1885,F,Eva,37,971,0.0108117136176372
1885,F,Louise,38,956,0.0106446943547489
1885,F,Jessie,39,952,0.0106001558846454
1885,F,Lula,40,949,0.0105667520320677
1885,F,Marie,41,885,0.00985413651041087
1885,F,Ada,42,876,0.00975392495267787
1885,F,Lena,43,876,0.00975392495267787
1885,F,Catherine,44,846,0.00941988642690124
1885,F,Frances,45,844,0.00939761719184946
1885,F,Fannie,46,783,0.00871840552277029
1885,F,Josephine,47,783,0.00871840552277029
1885,F,Dora,48,776,0.00864046320008908
1885,F,Katherine,49,751,0.00836209776194188
1885,F,Maggie,50,716,0.0079723861485358
1885,F,Lucy,51,711,0.00791671306090636
1885,F,Blanche,52,710,0.00790557844338047
1885,F,Agnes,53,695,0.00773855918049215
1885,F,Elsie,54,685,0.00762721300523327
1885,F,Nora,55,670,0.00746019374234495
1885,F,Stella,56,649,0.0072263667743013
1885,F,Rosa,57,623,0.00693686671862821
1885,F,Effie,58,613,0.00682552054336934
1885,F,Daisy,59,607,0.00675871283821401
1885,F,May,60,607,0.00675871283821401
1885,F,Mamie,61,606,0.00674757822068812
1885,F,Mae,62,578,0.00643580892996326
1885,F,Ellen,63,555,0.00617971272686783
1885,F,Lizzie,64,537,0.00597928961140185
1885,F,Nettie,65,536,0.00596815499387596
1885,F,Nancy,66,527,0.00586794343614297
1885,F,Alma,67,515,0.00573432802583231
1885,F,Sadie,68,514,0.00572319340830642
1885,F,Ruth,69,506,0.00563411646809932
1885,F,Della,70,500,0.00556730876294399
1885,F,Susie,71,477,0.00531121255984857
1885,F,Sallie,72,457,0.00508852020933081
1885,F,Flora,73,445,0.00495490479902015
1885,F,Maud,74,429,0.00477675091860595
1885,F,Addie,75,406,0.00452065471551052
1885,F,Lydia,76,404,0.00449838548045875
1885,F,Caroline,77,399,0.00444271239282931
1885,F,Mollie,78,396,0.00440930854025164
1885,F,Lottie,79,393,0.00437590468767398
1885,F,Katie,80,388,0.00432023160004454
1885,F,Irene,81,376,0.00418661618973388
1885,F,Etta,82,372,0.00414207771963033
1885,F,Georgia,83,371,0.00413094310210444
1885,F,Lulu,84,360,0.00400846230931967
1885,F,Olive,85,349,0.00388598151653491
1885,F,Emily,86,346,0.00385257766395724
1885,F,Viola,87,345,0.00384144304643136
1885,F,Harriet,88,342,0.00380803919385369
1885,F,Amanda,89,339,0.00377463534127603
1885,F,Jane,90,330,0.00367442378354304
1885,F,Esther,91,320,0.00356307760828416
1885,F,Kathryn,92,320,0.00356307760828416
1885,F,Charlotte,93,317,0.00352967375570649
1885,F,Willie,94,312,0.00347400066807705
1885,F,Beulah,95,309,0.00344059681549939
1885,F,Kate,96,309,0.00344059681549939
1885,F,Ollie,97,305,0.00339605834539584
1885,F,Rebecca,98,302,0.00336265449281817
1885,F,Susan,99,302,0.00336265449281817
1885,F,Eliza,100,300,0.0033403852577664
1885,M,John,1,8756,0.102862916015648
1885,M,William,2,8044,0.0944985491582769
1885,M,James,3,5175,0.0607943798973251
1885,M,George,4,4674,0.0549087790608884
1885,M,Charles,5,4599,0.0540277010913619
1885,M,Frank,6,3067,0.0360302151005016
1885,M,Joseph,7,2540,0.0298391739012958
1885,M,Henry,8,2406,0.0282649812624085
1885,M,Robert,9,2322,0.0272781739365389
1885,M,Thomas,10,2266,0.0266203023859591
1885,M,Edward,11,2220,0.0260799078979829
1885,M,Harry,12,2198,0.0258214583602552
1885,M,Walter,13,1808,0.0212398529187176
1885,M,Fred,14,1562,0.0183499171786709
1885,M,Arthur,15,1516,0.0178095226906946
1885,M,Albert,16,1429,0.016787472246044
1885,M,Clarence,17,906,0.0106434218718795
1885,M,Samuel,18,888,0.0104319631591932
1885,M,Louis,19,809,0.00950389436462531
1885,M,Grover,20,768,0.00902223840795085
1885,M,Ernest,21,718,0.00843485309493321
